day,run_id,n_classes,class_size_cap,n_students,n_teachers,teacher_time_budget,alpha,forgetting,n_days,seed,teacher_skill_mean,teacher_skill_sd,inc_c0,inc_c_class,inc_c_B,base_loss,max_loss,agency_amp_min,agency_amp_max,beta_success,gamma_failure,success_eps,K_mean,K_p10,K_p50,K_p90,A_mean,A_p10,A_p50,A_p90,incidents_total,time_lost_mean
41,56,10,22,220,10,30.0,0.05,0.002,90,22009,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.7812210823443099,0.6889859025444945,0.7880352168986064,0.8601623726674179,0.32477687052487125,0.1053827518073779,0.31248087369798955,0.5494301683009776,49,0.196
42,56,10,22,220,10,30.0,0.05,0.002,90,22009,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.7860574678381862,0.6977550679879582,0.7929351812633687,0.8623434693259313,0.32477687052487125,0.1053827518073779,0.31248087369798955,0.5494301683009776,47,0.188
43,56,10,22,220,10,30.0,0.05,0.002,90,22009,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.7907885597138445,0.7075212896166971,0.7986048344313896,0.8650760378569168,0.32477687052487125,0.1053827518073779,0.31248087369798955,0.5494301683009776,45,0.18
44,56,10,22,220,10,30.0,0.05,0.002,90,22009,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.7949563030781271,0.7144123222798691,0.8022707525581416,0.8668504933341707,0.32477687052487125,0.1053827518073779,0.31248087369798955,0.5494301683009776,58,0.23199999999999998
45,56,10,22,220,10,30.0,0.05,0.002,90,22009,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.7990393320222922,0.7197797324495939,0.8057706229212014,0.8683939452841924,0.32477687052487125,0.1053827518073779,0.31248087369798955,0.5494301683009776,57,0.22799999999999998
46,56,10,22,220,10,30.0,0.05,0.002,90,22009,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.803157955771026,0.7250044154972503,0.8107033114968778,0.8704048753347476,0.32477687052487125,0.1053827518073779,0.31248087369798955,0.5494301683009776,52,0.20800000000000002
47,56,10,22,220,10,30.0,0.05,0.002,90,22009,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.807072058247644,0.7286540801955623,0.8143599443835227,0.8729576527104616,0.32477687052487125,0.1053827518073779,0.31248087369798955,0.5494301683009776,54,0.21599999999999997
48,56,10,22,220,10,30.0,0.05,0.002,90,22009,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8109450796404982,0.7332117180665244,0.8186649515904545,0.8746976942843546,0.32477687052487125,0.1053827518073779,0.31248087369798955,0.5494301683009776,50,0.2
49,56,10,22,220,10,30.0,0.05,0.002,90,22009,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8145279636228736,0.7379144931558496,0.8215560119967075,0.8768755691624507,0.32477687052487125,0.1053827518073779,0.31248087369798955,0.5494301683009776,58,0.23199999999999998
50,56,10,22,220,10,30.0,0.05,0.002,90,22009,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8182119585155389,0.7433654231512831,0.8256566891630022,0.8792204389746822,0.32477687052487125,0.1053827518073779,0.31248087369798955,0.5494301683009776,49,0.19599999999999998
51,56,10,22,220,10,30.0,0.05,0.002,90,22009,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8216142338750025,0.7473424278020434,0.8289343913766202,0.8806064174409004,0.32477687052487125,0.1053827518073779,0.31248087369798955,0.5494301683009776,55,0.22
52,56,10,22,220,10,30.0,0.05,0.002,90,22009,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8250886389263864,0.7525704057696663,0.8334065308531656,0.8824694095502165,0.32477687052487125,0.1053827518073779,0.31248087369798955,0.5494301683009776,50,0.20000000000000004
53,56,10,22,220,10,30.0,0.05,0.002,90,22009,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8284818687620114,0.7572212173991744,0.8374887172678245,0.8847461567466245,0.32477687052487125,0.1053827518073779,0.31248087369798955,0.5494301683009776,47,0.188
54,56,10,22,220,10,30.0,0.05,0.002,90,22009,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8319204691923953,0.7617632656882983,0.8411218256259065,0.8866183232560821,0.32477687052487125,0.1053827518073779,0.31248087369798955,0.5494301683009776,41,0.16399999999999998
55,56,10,22,220,10,30.0,0.05,0.002,90,22009,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8351404341746939,0.7681834222549655,0.8439950347571543,0.8877719382015222,0.32477687052487125,0.1053827518073779,0.31248087369798955,0.5494301683009776,46,0.184
56,56,10,22,220,10,30.0,0.05,0.002,90,22009,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8380241900660623,0.7716767867998615,0.847150314100091,0.8895544484799358,0.32477687052487125,0.1053827518073779,0.31248087369798955,0.5494301683009776,56,0.224
57,56,10,22,220,10,30.0,0.05,0.002,90,22009,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8411870428929439,0.7748352796444311,0.8493354581327697,0.8913935889499766,0.32477687052487125,0.1053827518073779,0.31248087369798955,0.5494301683009776,40,0.16
58,56,10,22,220,10,30.0,0.05,0.002,90,22009,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8440391287155073,0.7792574388783221,0.8520102549120253,0.8931948471969562,0.32477687052487125,0.1053827518073779,0.31248087369798955,0.5494301683009776,50,0.2
59,56,10,22,220,10,30.0,0.05,0.002,90,22009,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8467185582652764,0.7832201801608931,0.8543556359194322,0.8947410679679272,0.32477687052487125,0.1053827518073779,0.31248087369798955,0.5494301683009776,53,0.21200000000000002
60,56,10,22,220,10,30.0,0.05,0.002,90,22009,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8491954781879364,0.7871399321827534,0.8567565734093288,0.8960591711746196,0.32477687052487125,0.1053827518073779,0.31248087369798955,0.5494301683009776,59,0.23600000000000002
61,56,10,22,220,10,30.0,0.05,0.002,90,22009,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8517551036888328,0.7903394774340935,0.8591156621876268,0.898084593609564,0.32477687052487125,0.1053827518073779,0.31248087369798955,0.5494301683009776,50,0.2
62,56,10,22,220,10,30.0,0.05,0.002,90,22009,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8543874709141257,0.7952364666889208,0.8613988460746009,0.8995440713769486,0.32477687052487125,0.1053827518073779,0.31248087369798955,0.5494301683009776,45,0.18000000000000005
63,56,10,22,220,10,30.0,0.05,0.002,90,22009,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.856684265123607,0.7979549941718014,0.8637205620933321,0.9009965415535185,0.32477687052487125,0.1053827518073779,0.31248087369798955,0.5494301683009776,56,0.22400000000000003
64,56,10,22,220,10,30.0,0.05,0.002,90,22009,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8592029291001881,0.8023584092405077,0.8659365990750958,0.9030239755179312,0.32477687052487125,0.1053827518073779,0.31248087369798955,0.5494301683009776,43,0.17200000000000001
65,56,10,22,220,10,30.0,0.05,0.002,90,22009,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8613437945822192,0.8057090152552893,0.8679009837621757,0.9047967600146481,0.32477687052487125,0.1053827518073779,0.31248087369798955,0.5494301683009776,58,0.23200000000000004
66,56,10,22,220,10,30.0,0.05,0.002,90,22009,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8634458446237815,0.808133827166602,0.8691099282821884,0.9065264393044046,0.32477687052487125,0.1053827518073779,0.31248087369798955,0.5494301683009776,56,0.224
67,56,10,22,220,10,30.0,0.05,0.002,90,22009,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8656316584799691,0.8114290807269526,0.8715944579999818,0.9073208800853377,0.32477687052487125,0.1053827518073779,0.31248087369798955,0.5494301683009776,49,0.196
68,56,10,22,220,10,30.0,0.05,0.002,90,22009,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8680162691471969,0.8149958981841614,0.8744782444293244,0.9084539570191751,0.32477687052487125,0.1053827518073779,0.31248087369798955,0.5494301683009776,35,0.14
69,56,10,22,220,10,30.0,0.05,0.002,90,22009,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8701200717994397,0.8181267206902992,0.8767825603784329,0.9095092041788059,0.32477687052487125,0.1053827518073779,0.31248087369798955,0.5494301683009776,46,0.18400000000000002
70,56,10,22,220,10,30.0,0.05,0.002,90,22009,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8720562262386761,0.8210073542354338,0.8786989695822179,0.9104440880948236,0.32477687052487125,0.1053827518073779,0.31248087369798955,0.5494301683009776,50,0.2
71,56,10,22,220,10,30.0,0.05,0.002,90,22009,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8738939473134035,0.8246938897015261,0.879785136204667,0.9117598966720575,0.32477687052487125,0.1053827518073779,0.31248087369798955,0.5494301683009776,54,0.21599999999999997
72,56,10,22,220,10,30.0,0.05,0.002,90,22009,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8756820256333575,0.8275352247100418,0.8814786336620144,0.9129242079431957,0.32477687052487125,0.1053827518073779,0.31248087369798955,0.5494301683009776,53,0.21200000000000002
73,56,10,22,220,10,30.0,0.05,0.002,90,22009,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8774577379795093,0.8300037200348978,0.8834831986590428,0.9139137731933412,0.32477687052487125,0.1053827518073779,0.31248087369798955,0.5494301683009776,50,0.2
74,56,10,22,220,10,30.0,0.05,0.002,90,22009,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8791232326967788,0.8332574901490054,0.8850865000856929,0.9146538797308941,0.32477687052487125,0.1053827518073779,0.31248087369798955,0.5494301683009776,53,0.212
75,56,10,22,220,10,30.0,0.05,0.002,90,22009,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8807277286614679,0.8358889084573764,0.8869973846170092,0.9150816013980069,0.32477687052487125,0.1053827518073779,0.31248087369798955,0.5494301683009776,55,0.22000000000000003
76,56,10,22,220,10,30.0,0.05,0.002,90,22009,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8823564450831257,0.8379366284404649,0.8885163874444036,0.915672464530728,0.32477687052487125,0.1053827518073779,0.31248087369798955,0.5494301683009776,49,0.196
77,56,10,22,220,10,30.0,0.05,0.002,90,22009,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8839311630693888,0.8408457100279264,0.8899340173076224,0.9168865067627425,0.32477687052487125,0.1053827518073779,0.31248087369798955,0.5494301683009776,51,0.204
78,56,10,22,220,10,30.0,0.05,0.002,90,22009,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.885429049372897,0.843267222285707,0.8911520892737268,0.9179277246661064,0.32477687052487125,0.1053827518073779,0.31248087369798955,0.5494301683009776,51,0.20400000000000001
79,56,10,22,220,10,30.0,0.05,0.002,90,22009,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.887010543867803,0.8463481661658616,0.8922978403892992,0.918449197287359,0.32477687052487125,0.1053827518073779,0.31248087369798955,0.5494301683009776,45,0.18
80,56,10,22,220,10,30.0,0.05,0.002,90,22009,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8883645854215078,0.8485107698997071,0.8935984342078978,0.9188521861180987,0.32477687052487125,0.1053827518073779,0.31248087369798955,0.5494301683009776,55,0.22000000000000003
81,56,10,22,220,10,30.0,0.05,0.002,90,22009,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8898252458431046,0.8508418035570511,0.8946180762328427,0.9195394677175777,0.32477687052487125,0.1053827518073779,0.31248087369798955,0.5494301683009776,45,0.18
82,56,10,22,220,10,30.0,0.05,0.002,90,22009,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8911474431752964,0.853467892156012,0.8958487882714427,0.9205619522821772,0.32477687052487125,0.1053827518073779,0.31248087369798955,0.5494301683009776,52,0.208
83,56,10,22,220,10,30.0,0.05,0.002,90,22009,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8925827700297726,0.8552117555761026,0.8972466369456586,0.9214824534935105,0.32477687052487125,0.1053827518073779,0.31248087369798955,0.5494301683009776,41,0.16400000000000003
84,56,10,22,220,10,30.0,0.05,0.002,90,22009,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8938418144300753,0.8572005374904029,0.898168354551083,0.9225940790815319,0.32477687052487125,0.1053827518073779,0.31248087369798955,0.5494301683009776,49,0.196
85,56,10,22,220,10,30.0,0.05,0.002,90,22009,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.895119936581369,0.8587933160486708,0.8989934618985014,0.9236782457767381,0.32477687052487125,0.1053827518073779,0.31248087369798955,0.5494301683009776,46,0.184
86,56,10,22,220,10,30.0,0.05,0.002,90,22009,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8962550955297011,0.859884684566099,0.9004650975903709,0.925063135908564,0.32477687052487125,0.1053827518073779,0.31248087369798955,0.5494301683009776,53,0.21199999999999997
87,56,10,22,220,10,30.0,0.05,0.002,90,22009,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8974752150193418,0.8615205971786073,0.9017190764591381,0.9255674171352427,0.32477687052487125,0.1053827518073779,0.31248087369798955,0.5494301683009776,46,0.18400000000000002
88,56,10,22,220,10,30.0,0.05,0.002,90,22009,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8987116584243756,0.8632741117294297,0.9023507714682043,0.9265597663506094,0.32477687052487125,0.1053827518073779,0.31248087369798955,0.5494301683009776,41,0.16400000000000003
89,56,10,22,220,10,30.0,0.05,0.002,90,22009,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8997417772145745,0.8650965186728007,0.9033519270603978,0.926923065424691,0.32477687052487125,0.1053827518073779,0.31248087369798955,0.5494301683009776,53,0.21199999999999997
90,56,10,22,220,10,30.0,0.05,0.002,90,22009,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9008832593577889,0.8663753309853265,0.9046162099668704,0.9278226746783563,0.32477687052487125,0.1053827518073779,0.31248087369798955,0.5494301683009776,43,0.17200000000000001
1,57,10,22,220,10,30.0,0.05,0.002,90,22010,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.42705557679725614,0.1662565569158599,0.42425358327761153,0.7161990355922085,0.33772407210172994,0.10113370335316735,0.3160343231056816,0.5794704607237563,42,0.168
2,57,10,22,220,10,30.0,0.05,0.002,90,22010,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.4438184115191299,0.19393402827877726,0.44357329541141355,0.723991648745654,0.33772407210172994,0.10113370335316735,0.3160343231056816,0.5794704607237563,52,0.20800000000000005
3,57,10,22,220,10,30.0,0.05,0.002,90,22010,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.4587018651189436,0.21231214859917436,0.4589734772088194,0.729526095897827,0.33772407210172994,0.10113370335316735,0.3160343231056816,0.5794704607237563,67,0.26799999999999996
4,57,10,22,220,10,30.0,0.05,0.002,90,22010,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.4729821183846809,0.23263646553458975,0.47499711542157097,0.7342503187542488,0.33772407210172994,0.10113370335316735,0.3160343231056816,0.5794704607237563,68,0.272
5,57,10,22,220,10,30.0,0.05,0.002,90,22010,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.48823237501930244,0.25298855387792424,0.49215007770687713,0.7392317607441842,0.33772407210172994,0.10113370335316735,0.3160343231056816,0.5794704607237563,52,0.20800000000000002
6,57,10,22,220,10,30.0,0.05,0.002,90,22010,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.5035304102258525,0.2787544162491059,0.5091371760460439,0.7458311277760766,0.33772407210172994,0.10113370335316735,0.3160343231056816,0.5794704607237563,45,0.18
7,57,10,22,220,10,30.0,0.05,0.002,90,22010,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.5180530303423158,0.3020257311704676,0.5263296026994667,0.753054759853859,0.33772407210172994,0.10113370335316735,0.3160343231056816,0.5794704607237563,48,0.19199999999999998
8,57,10,22,220,10,30.0,0.05,0.002,90,22010,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.5318303163074048,0.32026366532700684,0.54175656332464,0.7620481587721516,0.33772407210172994,0.10113370335316735,0.3160343231056816,0.5794704607237563,51,0.204
9,57,10,22,220,10,30.0,0.05,0.002,90,22010,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.5455488303775604,0.33905190800649787,0.5571564033768878,0.77025411200816,0.33772407210172994,0.10113370335316735,0.3160343231056816,0.5794704607237563,45,0.18
10,57,10,22,220,10,30.0,0.05,0.002,90,22010,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.5586446334594614,0.35825071077215764,0.5704475654242804,0.7757473696526004,0.33772407210172994,0.10113370335316735,0.3160343231056816,0.5794704607237563,48,0.19200000000000003
11,57,10,22,220,10,30.0,0.05,0.002,90,22010,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.5712738935551996,0.37581143561227653,0.5828545568432543,0.7801904864308433,0.33772407210172994,0.10113370335316735,0.3160343231056816,0.5794704607237563,47,0.188
12,57,10,22,220,10,30.0,0.05,0.002,90,22010,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.5834004617709986,0.39076581833708335,0.5923955987696021,0.7843955215682956,0.33772407210172994,0.10113370335316735,0.3160343231056816,0.5794704607237563,48,0.19199999999999998
13,57,10,22,220,10,30.0,0.05,0.002,90,22010,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.5947090733511642,0.40984438362873077,0.6022126185968251,0.7881319781033838,0.33772407210172994,0.10113370335316735,0.3160343231056816,0.5794704607237563,57,0.228
14,57,10,22,220,10,30.0,0.05,0.002,90,22010,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.6058828173618428,0.4251347596247214,0.6143603737637124,0.791237625027944,0.33772407210172994,0.10113370335316735,0.3160343231056816,0.5794704607237563,51,0.20400000000000001
15,57,10,22,220,10,30.0,0.05,0.002,90,22010,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.6170769666804354,0.4388525661075602,0.6257354610984511,0.7960015592041736,0.33772407210172994,0.10113370335316735,0.3160343231056816,0.5794704607237563,46,0.18400000000000002
16,57,10,22,220,10,30.0,0.05,0.002,90,22010,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.6275563854106565,0.451921513908951,0.6351997219906044,0.8021232784456663,0.33772407210172994,0.10113370335316735,0.3160343231056816,0.5794704607237563,51,0.20400000000000004
17,57,10,22,220,10,30.0,0.05,0.002,90,22010,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.6375859667485727,0.4665262692331648,0.6452451438992584,0.8069859401666928,0.33772407210172994,0.10113370335316735,0.3160343231056816,0.5794704607237563,52,0.20800000000000002
18,57,10,22,220,10,30.0,0.05,0.002,90,22010,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.6468346728775736,0.48086948074388874,0.6531723166768819,0.8120603222557344,0.33772407210172994,0.10113370335316735,0.3160343231056816,0.5794704607237563,60,0.24
19,57,10,22,220,10,30.0,0.05,0.002,90,22010,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.6568895074832571,0.49761108077957966,0.6634180039896136,0.8168667145992403,0.33772407210172994,0.10113370335316735,0.3160343231056816,0.5794704607237563,40,0.16
20,57,10,22,220,10,30.0,0.05,0.002,90,22010,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.6658235179018446,0.5130581774002405,0.673596823141544,0.8212140516869011,0.33772407210172994,0.10113370335316735,0.3160343231056816,0.5794704607237563,56,0.22400000000000003
21,57,10,22,220,10,30.0,0.05,0.002,90,22010,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.6746063377284627,0.5281312821722765,0.6815928736334353,0.8254983613691174,0.33772407210172994,0.10113370335316735,0.3160343231056816,0.5794704607237563,53,0.212
22,57,10,22,220,10,30.0,0.05,0.002,90,22010,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.6831478829156934,0.5423008828684921,0.691319166522881,0.8277047519166869,0.33772407210172994,0.10113370335316735,0.3160343231056816,0.5794704607237563,51,0.20399999999999996
23,57,10,22,220,10,30.0,0.05,0.002,90,22010,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.6916310363424778,0.5556308286587274,0.6996375074369181,0.8314097774457655,0.33772407210172994,0.10113370335316735,0.3160343231056816,0.5794704607237563,48,0.192
24,57,10,22,220,10,30.0,0.05,0.002,90,22010,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.6998748256632312,0.5703078909082011,0.7063629980017546,0.8347006525993809,0.33772407210172994,0.10113370335316735,0.3160343231056816,0.5794704607237563,48,0.192
25,57,10,22,220,10,30.0,0.05,0.002,90,22010,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.7079949902344199,0.5804023807473766,0.71579995351414,0.8378791005578489,0.33772407210172994,0.10113370335316735,0.3160343231056816,0.5794704607237563,43,0.17200000000000001
26,57,10,22,220,10,30.0,0.05,0.002,90,22010,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.715648451046241,0.5931047178927215,0.7219341940478476,0.8419039351476286,0.33772407210172994,0.10113370335316735,0.3160343231056816,0.5794704607237563,47,0.18800000000000003
27,57,10,22,220,10,30.0,0.05,0.002,90,22010,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.7221639877757,0.6027816362867434,0.7289755627167274,0.8453889104512463,0.33772407210172994,0.10113370335316735,0.3160343231056816,0.5794704607237563,66,0.26400000000000007
28,57,10,22,220,10,30.0,0.05,0.002,90,22010,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.7292433313011698,0.6129230503360397,0.7352793139427678,0.8492985712214514,0.33772407210172994,0.10113370335316735,0.3160343231056816,0.5794704607237563,49,0.19599999999999998
29,57,10,22,220,10,30.0,0.05,0.002,90,22010,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.7360563633153658,0.6224535930089152,0.7417070569601634,0.8532778778954406,0.33772407210172994,0.10113370335316735,0.3160343231056816,0.5794704607237563,50,0.20000000000000004
30,57,10,22,220,10,30.0,0.05,0.002,90,22010,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.7427214400782628,0.632170762224254,0.7489376642210794,0.8568921105096472,0.33772407210172994,0.10113370335316735,0.3160343231056816,0.5794704607237563,48,0.19199999999999998
31,57,10,22,220,10,30.0,0.05,0.002,90,22010,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.7493471471476322,0.6418340819675251,0.755623359526238,0.8604511480870656,0.33772407210172994,0.10113370335316735,0.3160343231056816,0.5794704607237563,44,0.17600000000000002
